H. V. Jagadish	0.000153118954612
Xu Huang	0.000152999290282
Kalina Bontcheva	0.000152974511785
Gordon S. Blair	0.000152885031213
Amedeo Napoli	0.00015281135727
Rada Mihalcea	0.000152793700049
Olivier Boissier	0.000152660371891
Ulle Endriss	0.000152574103786
Ramón García-Martínez	0.000152552212975
Babak Nadjar Araabi	0.000152462480008
Sharad Mehrotra	0.000152418263906
John H. L. Hansen	0.000152346082947
Xiaolong Wang	0.000152338168241
Nancy A. Lynch	0.000152255821298
Hans L. Bodlaender	0.00015216102636
Agma J. M. Traina	0.000152139740747
Olga C. Santos	0.000152039051978
Zygmunt Vetulani	0.0001520267301
Ahmed E. Hassan	0.000151969180559
Paola Mello	0.000151929698109
Soonhung Han	0.00015190834863
Ivo Wolf	0.000151898867007
Jürgen Ziegler	0.000151874482133
Philip S. Yu	0.0001518365505
Rajesh P. N. Rao	0.000151777318086
Zoé Lacroix	0.000151763888028
Simon J. Godsill	0.000151661604085
Peng Zhang	0.000151652444618
Lukas Burget	0.000151651132095
Carsten Felden	0.000151637904052
Michel Léonard	0.000151626286012
Alain Mille	0.000151574994839
Stefanos D. Kollias	0.000151438883752
Franco Turini	0.000151414698783
Matteo Matteucci	0.00015140790405
Pankaj K. Agarwal	0.00015137058222
Kuldip Kumar Paliwal	0.000151237016056
Michael Marschollek	0.000151187705237
Li Yang	0.000151167056281
Zhenkai Liang	0.000151155526665
Xiangyang Zhu	0.000151150179821
Helmut Seidl	0.000151070412584
Peng Chen	0.000151041888868
Sylvain Salvati	0.000151005846675
Antonio Laganà	0.000150938837144
Lutz M. Kolbe	0.000150880834862
Thomas Engel	0.000150765642483
Stefan Schulz	0.000150745031616
Josep Silva	0.000150715265582
Francis Lau	0.000150687190452
José Barata	0.000150685291346
Rui Melício	0.000150530527496
Norazah Yusof	0.000150428721857
Danilo De Rossi	0.000150400957743
Thomas Hess	0.00015037982249
Bettina Speckmann	0.000150242997983
Anna Brunstrom	0.000150236968102
Kotaro Hirasawa	0.000150220797608
Guoren Wang	0.000150210184154
Damla Turgut	0.000150208933325
Floriana Esposito	0.000150198512949
Rolf Haenni	0.00015017845514
Samer Faraj	0.000150173357537
David W. Aha	0.000150135686624
Pao-Ta Yu	0.000150135532846
Rolf Drechsler	0.000149961966915
Franz Rothlauf	0.000149903636751
Hanspeter Herzel	0.000149875240651
Jane Cleland-Huang	0.000149798290173
Sergio Greco	0.00014979149666
Djamshid Tavangarian	0.000149746808604
Ricardo J. Machado	0.000149542450475
Rosa M. Badia	0.000149535147572
José Júlio Alferes	0.000149515539109
Franz Lehner	0.000149471078434
K. R. Venugopal	0.000149464971249
George A. Vouros	0.000149417737831
Phil D. Green	0.000149399857597
Richard M. Fujimoto	0.000149374449907
Régine Laleau	0.000149295343192
Saddek Bensalem	0.000149218697278
Celina M. Herrera de Figueiredo	0.000149173302556
Bin Luo	0.000149139113555
Emilia Gómez	0.000149047033127
Sylvain Guilley	0.000148840599648
Christoph Schlieder	0.000148811208719
Tibor Gyimóthy	0.000148804756756
Sushil Jajodia	0.000148695457657
Yidong Chen	0.000148678048783
Christian S. Jensen	0.000148658893064
Elske Ammenwerth	0.000148652975826
Jordi Conesa	0.000148627051693
Luciano Serafini	0.000148625931931
Matthias Renz	0.000148605468768
Prudence W. H. Wong	0.000148571628279
Subhasis Chaudhuri	0.000148552441288
Daniel Beimborn	0.000148514979148
Dana Kulic	0.000148503272284
Stefan Böttcher	0.000148477677906
Brigitte Mathiak	0.000148464037945
Dina Demner-Fushman	0.000148455410258
Perfecto Herrera	0.000148444164377
Jianer Chen	0.000148374063104
Michael Granitzer	0.000148356395038
Leon J. Osterweil	0.000148355489269
David A. Bader	0.000148349531331
Alessandro Ricci	0.000148336465399
Eileen M. Trauth	0.000148200752328
Kari Halonen	0.000148170212967
A. Prasad Sistla	0.00014803199675
Wei-Tek Tsai	0.000148013209787
Min Chen	0.000148006368368
Balasubramaniam Natarajan	0.000147988353509
Christoph M. Kirsch	0.000147939016664
Li Li	0.000147927893501
Yi Mu	0.000147914459356
Li Fei-Fei	0.000147913802673
Dragan Savic	0.000147883906529
Jiro Tanaka	0.000147831112709
Janusz Brzozowski	0.000147625079608
Mengjie Zhang	0.000147608583506
Hua Wang	0.000147500914244
Masatoshi Yoshikawa	0.000147411484581
Ralf Schlüter	0.000147319249655
