1399	9|5;24|1;72|1;81|7;96|1;101|2;121|1;123|5;138|2;173|1;532|1;866|1;896|1;1277|1;1297|1;1457|1;1462|1;1500|1;1671|2;1823|1;2172|1;2476|1;2631|2
1400	546|1;1933|1
1401	460|1;2346|1
1404	460|1;1060|1;2346|1
1405	198|1
1406	56|1;198|3;601|3;1539|2;1560|1;1897|4
1407	24|1;51|1;192|2;198|13;222|2;601|12;723|2;759|1;803|1;844|1;1200|2;1384|1;1471|1;1539|7;1560|1;1661|1;1897|7;2214|2;2427|1
1408	24|1;192|1;198|5;218|1;269|1;447|1;528|1;601|16;645|1;723|2;759|1;760|1;826|2;844|1;1077|1;1200|2;1384|1;1536|1;1539|12;1560|1;1641|2;1661|1;1897|11;2358|1;2427|2;2461|1;2865|2
1409	156|1;179|1;199|2;661|1;2398|1;2615|1
1410	66|1;67|2;81|1;123|1;130|1;133|1;193|1;207|2;328|1;383|1;397|1;450|6;770|1;818|1;835|2;1115|1;1164|2;1302|5;1334|2;1472|1;1577|1;1585|1;1967|1;2007|2;2379|1;2395|1;2516|1;3798|1
1411	81|1;130|3;218|1;534|1;650|1;1134|1;1260|2;1334|3;1735|1;1954|1;3798|1
1412	19|1;22|1;33|1;111|2;130|6;165|1;234|4;260|1;315|2;408|1;532|2;569|2;627|3;757|1;829|5;878|1;1000|1;1042|2;1134|1;1152|3;1239|4;1252|1;1504|1;1598|2;1761|2;1988|1;2019|1;2240|3;2350|1;2419|2;2631|3
1413	22|1;33|4;77|1;111|1;130|8;152|1;157|1;159|1;234|2;276|4;283|1;315|2;593|1;627|2;684|2;757|1;800|1;829|3;868|1;1000|1;1042|2;1134|5;1152|12;1167|1;1239|6;1252|1;1454|1;1488|2;1504|1;1598|1;1712|1;1792|1;1988|1;2085|1;2183|1;2240|10;2419|2;2631|3;3095|1;3759|1
1414	9|2;22|2;72|1;77|1;80|1;111|1;130|7;152|1;159|5;162|3;165|2;171|1;174|2;221|1;260|1;361|1;403|1;457|1;504|1;507|5;532|2;582|1;593|2;627|1;655|1;725|1;757|1;800|1;819|1;909|2;918|1;949|1;990|1;1000|2;1014|1;1042|1;1218|2;1239|1;1572|1;1598|1;1633|1;1651|1;1810|1;1900|1;1947|1;1952|2;1976|1;2078|2;2118|1;2240|1;2631|1;2689|1;3222|2;3519|1
1415	971|1;1119|2;1759|2;1893|1
1416	66|1;130|2;393|1;971|1;1119|2;1759|3;1893|1;2971|1;3401|1
1417	66|1;130|5;136|1;971|2;1119|2;1759|3;1893|1
1418	66|1;130|5;136|1;971|2;1893|1
1419	9|1;18|13;99|1;130|5;147|1;148|1;159|3;162|7;218|4;240|5;266|1;328|1;426|4;507|1;571|1;573|3;593|2;630|1;653|1;660|1;684|1;716|1;854|2;866|2;875|2;929|1;1064|2;1075|1;1084|1;1102|1;1107|1;1125|3;1129|1;1187|1;1218|1;1240|2;1283|1;1301|1;1331|2;1337|1;1345|2;1443|2;1536|1;1554|3;1578|1;1599|2;1714|2;1735|1;1759|1;1952|1;2009|1;2233|1;3675|1
1420	69|1;130|1;162|1;196|3;260|1;507|1;593|1;2342|1
1421	130|1
1422	5|1;18|2;48|1;69|1;99|2;130|2;147|1;159|5;162|8;171|1;240|1;260|3;274|1;430|1;458|3;507|1;573|2;593|4;630|3;883|1;945|1;946|4;1000|1;1107|1;1218|1;1578|1;2426|1;3665|1;3675|1
1423	12|1;582|1;1761|1
1424	12|67;310|1;582|80;593|1;703|1;833|2;1370|1;1761|9;1779|2;1969|5;2153|2;2413|20;2623|19;3194|3;3682|1;4016|1
1425	9|8;15|9;56|1;66|5;67|3;72|1;75|8;79|5;81|2;100|1;110|4;123|1;166|5;225|1;325|3;338|1;389|1;447|3;571|2;578|1;587|2;703|17;763|1;796|1;844|1;1017|2;1066|1;1106|2;1297|1;1341|1;1522|1;3127|1
1426	9|3;15|5;44|1;56|2;63|1;66|1;79|1;100|1;123|1;130|1;166|3;182|1;341|1;460|1;587|2;703|1;763|2;872|1;879|1;1017|1;1035|1;1066|1;1446|1;1504|1;1522|1;1900|2;2039|1;2078|1
1427	200|5;550|2;1732|1;1735|6;1748|1;2145|2;2250|1;2621|24
1428	200|1
1429	8|2;9|1;12|2;27|1;30|2;33|1;43|3;46|1;64|1;77|1;106|1;119|1;125|1;130|1;152|3;159|1;177|1;178|2;193|3;198|1;200|19;216|1;221|1;238|1;249|1;276|1;279|2;328|1;351|1;359|2;369|3;372|3;375|1;386|1;391|1;392|2;395|1;425|1;430|1;431|1;465|4;500|1;508|1;509|3;520|20;533|3;534|1;538|2;549|1;550|1;552|1;554|1;557|1;579|1;582|7;607|6;629|1;642|1;661|6;677|1;682|1;697|4;714|1;715|1;726|1;755|1;779|1;793|5;796|3;800|1;811|1;819|14;835|1;866|4;868|3;890|2;900|1;931|2;936|1;953|3;968|1;1010|1;1012|1;1020|1;1042|3;1048|3;1063|1;1072|1;1090|2;1099|1;1108|2;1112|1;1117|1;1140|1;1152|3;1164|6;1167|1;1193|5;1201|2;1211|1;1220|1;1242|1;1243|3;1252|3;1257|6;1277|3;1287|1;1291|3;1302|2;1330|1;1357|1;1373|1;1381|47;1419|1;1427|1;1433|1;1445|3;1448|6;1453|1;1455|2;1472|2;1480|1;1484|1;1493|1;1496|1;1512|1;1514|4;1516|1;1541|1;1572|5;1577|2;1583|1;1596|1;1598|1;1609|1;1642|1;1645|1;1646|1;1651|3;1655|2;1662|1;1666|1;1669|2;1680|5;1691|1;1700|1;1704|1;1706|2;1732|1;1735|22;1748|1;1762|1;1765|2;1778|1;1779|1;1789|1;1809|1;1819|1;1822|2;1823|1;1841|1;1851|1;1854|1;1859|1;1861|1;1877|6;1890|1;1902|1;1921|1;1941|1;1947|1;1952|3;1967|1;1972|1;2002|1;2007|1;2037|1;2057|1;2067|1;2081|1;2092|2;2093|2;2102|4;2113|1;2114|1;2145|4;2149|1;2150|2;2158|4;2164|4;2167|1;2175|1;2176|1;2179|1;2205|1;2226|10;2282|1;2287|1;2293|1;2323|4;2327|3;2389|1;2418|1;2431|4;2440|1;2465|1;2475|1;2503|2;2512|1;2516|1;2558|1;2563|1;2565|1;2604|1;2615|1;2621|26;2626|1;2751|1;2783|1;2812|2;3125|2;3292|1;3304|1;3364|1;3398|1;3659|2;3660|2;3745|1;3751|1;3765|1
1430	63|1;336|1;589|2;2208|1
1431	589|1;906|1;1060|1;1799|1;2175|2;2208|1;2259|1
1432	63|1;983|1;1504|1
1433	63|1;1799|1
1434	32|2;144|6;320|1;392|1;462|1;618|3;652|1;721|13;723|1;731|1;866|1;872|4;1250|1;1504|1;3643|1;3741|1
1435	462|5;618|14;721|37;872|4;958|1;3741|1
1436	721|1
1437	32|4;79|2;81|2;211|1;239|2;314|1;618|1;721|6;872|1;1037|2;1589|1;1689|1;1999|1;3741|1
1438	618|1
1439	88|1;462|13;618|2;721|11;872|2;1014|1;1156|1;2092|1;3741|2
1440	32|1;239|1;462|3;534|1;618|3;721|4;3741|2
1441	201|1
1442	201|1;450|1;1474|1
1443	201|1;450|1
1444	201|1
1445	43|1;130|5;198|9;201|1;376|1;450|1;491|1;803|1;1086|1;1105|1
1447	393|2;1302|1
1448	393|1;1302|1
1450	202|1;314|1;363|1;546|1;1248|1;2747|1
1451	202|1;546|1;1591|1;2181|1;3543|1;3748|2
1452	202|1;222|2;226|2;242|1;314|1;342|1;395|1;437|1;449|2;546|2;655|1;664|1;682|1;761|1;1043|1;1223|1;1248|1;1261|4;1491|1;1505|2;1533|1;1771|1;2006|1;2393|1;2747|1;3293|1;3681|1;3694|1;3748|1
1453	24|2;54|1;112|1;130|2;172|1;202|1;213|1;226|1;242|1;266|1;279|1;314|1;342|1;353|1;357|1;361|1;363|5;395|1;408|1;429|1;437|2;449|2;546|3;650|1;683|1;703|1;761|1;796|1;803|1;811|1;818|1;1049|1;1099|2;1193|1;1202|1;1248|1;1257|1;1261|6;1289|1;1305|1;1326|1;1354|2;1493|1;1533|1;1539|1;1591|1;1730|1;1788|1;1882|1;1919|3;1982|1;2006|2;2047|1;2131|1;2172|1;2205|1;2217|2;2393|1;2461|1;2604|1;2678|1;2747|1;3063|1;3543|1;3674|1;3681|1;3731|1;3748|2;3755|1
1454	190|1;2330|1
1455	4|1;58|2;190|1;200|1;520|12;569|1;582|8;674|1;819|1;1060|3;1086|5;1159|3;1164|1;1431|1;2031|1;2037|1;2150|1;2259|3;2330|1;2471|2;2602|1
1456	58|8;130|2;190|1;200|1;236|1;250|1;331|1;520|12;582|6;796|1;829|1;1060|1;1086|2;1159|2;1217|1;1243|1;1369|1;1572|2;1642|3;1669|1;1680|1;2031|1;2037|3;2259|2;2330|1;3740|2
1457	9|26;63|3;80|1;81|34;96|12;101|2;123|15;130|4;173|5;225|1;259|5;285|6;305|9;315|2;325|8;331|5;361|5;395|1;430|1;486|2;497|1;542|24;570|10;578|3;630|1;644|7;694|2;696|2;706|1;801|1;1031|1;1037|1;1100|1;1256|1;1266|3;1297|2;1331|1;1366|1;1457|1;1462|1;1671|2;2364|5;2407|1;2464|1
1458	1|1;501|1;579|4;1090|2;1612|1;3583|1
1459	197|1;203|1;742|1
1460	17|1;1426|1
1461	0|1;17|2;2318|1
1462	0|1;17|2;494|1;579|2;1037|1;1426|3;2318|1;2360|2;3727|2
1463	0|1;17|3;579|2;2318|1;3678|2;3727|2
1464	17|1;2318|1
1465	0|1;17|2;2318|1;3727|1
1466	24|2;33|2;152|1;204|1;386|1;387|1;650|2;694|1;701|1;762|2;794|4;833|1;993|1;1152|1;1536|3;1810|1;1827|2
1467	242|1;1005|1;1301|2
1468	130|2;205|2;352|1;1224|1;1443|2;1518|1;1579|2
1469	8|1;24|1;25|1;68|14;71|5;96|4;218|3;281|6;342|2;395|1;423|1;588|3;640|1;764|1;769|1;907|2;912|1;971|2;1052|2;1094|1;1129|3;1160|2;1246|3;1302|3;1315|2;1327|1;1335|1;1447|2;1597|1;1712|3;1902|1;2102|1;2501|2;2882|1;2971|4;3704|1;4132|1
1470	6|2;133|3;837|1;1052|4;1213|1;2581|1;2729|1
1471	206|1;552|1;879|1;1042|1
1472	77|2;93|4;152|1;159|10;182|1;206|9;260|5;358|1;507|1;543|3;552|1;594|1;879|2;1042|2;1239|1;1302|2;1706|2;1719|1;2065|1;2118|2
1473	10|1;25|1;59|1;93|4;130|2;150|1;152|1;159|4;160|1;169|2;171|1;182|1;196|2;206|10;224|1;260|3;285|1;336|1;337|3;338|4;340|1;383|1;507|1;543|1;552|1;554|1;571|1;650|1;734|1;857|1;879|2;891|2;1042|1;1136|5;1195|2;1229|1;1239|1;1302|3;1403|1;1417|1;1471|1;1504|1;1865|1;1989|2;2025|1;2065|1;2118|2;2290|1;3126|1
1475	144|1;207|4;607|1;1471|1;2092|1;2446|1
1476	55|1;144|1;207|3;237|1;392|1;607|2;1471|1;1609|1;2092|1
1477	208|1
1478	33|6;51|1;55|3;170|1;208|4;230|1;249|1;392|1;413|1;616|1;682|1;718|1;943|2;1025|1;1156|1;1409|1;1514|1;1560|1;1711|1;3063|1
1479	24|1;56|3;112|4;130|1;150|1;164|2;247|1;337|2;454|2;571|2;584|2;1030|1;1066|1;1105|4;1180|2;1341|2;1504|1;2846|1
1480	176|1
1481	176|5;407|2;1012|1;2017|2;2387|1;3148|1
1482	12|8;2177|1
1483	12|26;15|1;269|1;399|1;703|2;760|1;1370|1;1969|1;2177|1;3194|1
1484	2300|1
1485	130|1;449|1;670|1;1152|1;1516|1;1750|1;2300|1;3125|1;3543|3
1486	124|1;128|1;209|3;421|3;755|1;1021|2;1235|1;1323|1;1372|1;1642|1;2016|1;2135|1;2195|1;2814|1
1487	5|1;1254|1;1302|2;1768|1;1928|1;2140|9;2223|1;2247|1;2487|2
1488	2140|2
1490	37|1;79|1;130|1;338|4;390|2;520|1;571|2;790|1;1105|2;1180|1;1504|1
1491	6|1;19|1;94|1;130|1;159|1;160|1;172|2;193|31;195|1;210|1;220|1;249|1;276|1;281|1;331|1;340|1;369|1;384|1;385|1;431|2;446|1;450|1;509|1;579|1;582|4;593|3;627|1;661|1;674|1;724|2;779|1;802|4;811|2;817|1;818|3;835|1;868|2;920|1;1011|1;1036|1;1042|3;1043|2;1088|1;1167|1;1193|2;1213|1;1220|5;1257|18;1277|1;1290|1;1390|1;1393|1;1445|2;1450|1;1455|1;1472|1;1497|7;1505|1;1600|1;1627|1;1701|1;1702|1;1759|1;1765|3;1859|1;1870|1;1877|5;1902|1;1921|2;1927|1;2007|2;2044|1;2067|1;2081|1;2092|1;2172|1;2237|1;2270|1;2305|1;2333|1;2422|3;2433|2;2516|1;2519|5;2563|1;2971|1;3472|1;3686|1;3731|1;3734|1;3867|1
1492	14|1;43|1;210|1;328|1;340|2;465|2;593|1;642|1;686|1;726|1;779|5;806|4;817|1;837|2;868|1;939|1;1095|3;1283|1;1324|1;1423|1;1446|1;1700|2;1820|2;2267|1;3912|2
1493	6|1;33|1;43|1;91|1;145|1;146|1;152|2;172|3;193|12;210|1;216|2;376|2;389|1;593|4;668|1;686|1;724|1;726|2;779|6;817|1;819|1;835|3;837|2;868|2;1074|1;1096|1;1146|1;1193|2;1227|1;1239|2;1257|11;1265|1;1324|1;1390|1;1423|1;1446|1;1510|1;1514|1;1572|1;1613|5;1627|3;1637|1;1700|3;1820|1;1859|1;1870|1;1877|1;2007|2;2034|1;2147|1;2253|1;2305|2;2355|1;2431|2;2433|1;2435|2;2501|1;2513|2;2519|1;2572|2;3731|1;3912|1
1494	9|1;79|5;81|3;96|2;100|1;101|1;111|1;123|2;211|4;239|1;285|2;696|2;790|1;861|3;936|1;1105|1;1134|1;1308|1;1334|1;1598|1;2340|1
1495	9|17;52|1;79|2;81|15;96|8;101|13;111|2;123|3;129|1;130|13;150|1;162|1;173|1;206|1;211|6;218|3;225|1;239|1;258|1;273|1;285|28;325|11;326|1;395|1;430|1;497|9;520|1;572|1;594|1;694|2;696|2;706|1;739|2;790|1;800|2;825|1;844|1;878|1;910|3;985|1;1005|2;1094|1;1103|1;1111|1;1169|1;1195|3;1256|1;1297|3;1331|1;1400|2;1508|1;1900|2;2020|1;2086|8
1496	212|1
1497	212|2;1062|1;1094|1;1784|1;2200|1
1498	34|2;35|3;130|1;212|2;430|1;525|1;769|2;781|2;856|2;1040|2;1062|1;1094|2;1337|1;1784|1;2060|2;2200|1;3099|1
1499	9|1;81|4;285|1;325|2;542|2
1500	80|1;101|1;739|1;1573|1
1501	9|7;81|12;101|2;130|1;172|1;218|1;305|10;325|3;361|2;395|2;486|2;488|1;542|2;579|1;739|1;833|1;843|1;929|1;1027|1;1339|10;1366|3;1400|1;1481|1;1570|1;1573|1;2115|1
1502	76|1
1503	76|1;182|1
1504	758|1;2707|1;3781|1
1505	15|2;76|7;130|2;153|16;182|34;308|1;336|1;358|1;364|1;541|2;571|6;584|1;591|8;734|1;758|12;792|7;873|1;1044|2;1068|4;1137|1;1163|1;1181|1;1371|2;1575|1;1651|1;2181|1;2574|3
1506	84|3;187|1;202|1;213|1;401|1;430|1;450|1;1613|1;1616|1;1702|1;1714|1;1887|1;1910|1;2523|1;2631|1;3574|1
1507	6|3;14|1;27|1;68|1;84|2;106|2;122|3;130|1;146|5;149|1;193|6;195|1;202|1;213|1;218|2;271|1;279|1;328|2;345|2;401|1;430|2;478|1;490|2;496|1;513|1;781|1;818|1;837|3;858|1;1028|3;1056|1;1084|2;1141|1;1257|6;1276|2;1284|1;1301|1;1315|1;1423|1;1434|4;1458|1;1472|1;1479|1;1493|1;1505|1;1510|1;1578|1;1613|2;1701|1;1702|3;1713|1;1765|2;1872|15;1882|1;2055|1;2333|1;2433|2;2435|1;2479|1;2519|1;2523|9;2604|2;3572|1;3574|1
1508	130|1;981|1;1122|1;1386|1
1509	130|2;193|1;617|1;818|1;907|1;948|1;981|2;1045|1;1324|1;1423|1;1426|2;1459|1;1474|2;1613|1;1637|1;1702|3;1759|1;1765|1;1863|1;1867|2;2513|1
1510	130|1
1511	1426|4
1514	19|1;122|1;193|2;607|3;818|4;819|6;944|1;1014|3;1239|1;1257|1;1287|3;1472|2;1577|1;1626|1;1765|3;2007|2;2068|1;2615|1;2751|2;2866|1
1515	9|4;81|3;123|1;172|1;235|2;305|1;325|1;361|6;564|1;644|1;739|1;1266|1;1479|1;1765|1
1516	303|1;490|3;1469|1
1517	1536|1
1518	248|1;1060|1;1612|1;2195|2
1519	248|2;490|1;1060|1;1201|2;1372|1;1469|1;1612|1;2195|3
1520	222|1;449|1;981|1;1193|1;1372|1
1522	163|1;190|3;248|4;303|1;409|1;490|6;566|1;583|1;670|1;697|4;787|1;805|1;1060|11;1201|8;1352|2;1372|2;1380|2;1469|1;1612|1;1819|2;1952|1;2092|1;2100|1
1523	291|2;395|2;400|1;524|1;552|1;566|1;579|7;1037|1;1355|1;1991|2;2546|2
1524	400|6;404|1;566|1;579|1;1473|1;2233|1;3256|1
1525	22|1
1526	22|5;371|1;385|1;509|1;594|1;767|1;1302|1;1765|1;2007|1
1527	17|1;19|4;22|10;81|4;130|1;133|11;173|3;304|1;371|3;385|1;594|1;614|1;694|1;714|3;728|1;767|2;980|2;1104|2;1149|1;1152|1;1302|14;1456|2;1823|1;1887|1;2007|1;2145|1;2342|1;2636|1;2637|1;3375|1;3383|2;3543|5
1528	413|1;566|1;597|1;1943|5;2352|1
1529	33|1;49|1;291|1;302|1;395|4;566|2;579|15;750|1;1208|13;1269|1;1294|4;1426|2;1943|2;1981|1;2252|1;2515|1;2746|1;3709|3;3749|1;3754|1;3806|1
1530	215|1;407|1;508|2;607|1;1072|1;1645|4;3684|1
1531	100|1;128|13;369|1;508|3;557|2;715|11;782|1;866|2;969|1;1012|1;1099|1;1277|2;1467|1;1489|1;1575|2;1645|2;1674|1;1835|4;2126|1;2293|2
1532	595|1;617|1
1533	1832|1;2317|2
1534	246|1;655|1;1252|2;2123|1
1535	89|1;90|5;117|1;130|8;151|1;217|14;273|1;357|1;439|5;441|1;503|1;522|1;762|1;838|2;852|2;934|4;935|2;1004|1;1005|1;1056|1;1173|1;1214|3;1394|3;3693|2
1536	92|1;160|1;522|1;1040|1
1539	10|2;20|1;130|1;218|3;300|3;398|1;436|1;441|2;572|1;628|1;650|4;662|4;727|4;771|1;785|1;795|1;826|1;1114|1;1115|1;1123|1;1144|1;1183|3;1354|1;1449|3;1592|4;1615|1;1844|2;2407|1;3487|4
1540	10|3;40|1;134|4;197|1;217|1;218|2;398|1;650|2;681|1;826|2;1056|1;1085|1;1241|1;1491|1;1561|1;1596|2;1780|1;2122|1;2449|1;2456|2;2743|1;3314|1;3610|1
1541	19|1;81|2;207|2;219|4;1597|2
1542	19|1;219|1;1597|1
1543	19|1;207|1;219|1
1544	219|1
1545	54|1;70|1;130|3;222|2;239|1;305|1;361|1;363|1;381|1;392|1;437|1;504|1;513|1;605|1;664|9;947|2;1261|1;1282|5;1810|1;1915|1;2181|1;2523|1
1546	54|1;70|1;130|3;222|2;239|2;305|1;361|1;363|1;381|1;392|1;437|1;504|1;513|1;605|1;664|9;947|2;1261|1;1282|5;1810|1;1915|2;2181|1;2523|1
1547	38|1;81|1;93|1;110|1;376|1;554|1;587|1;703|1;887|1;2022|1;2057|1
1548	9|1;25|1;38|1;67|3;81|6;145|1;159|1;196|3;340|1;376|2;554|1;571|1;584|1;593|1;654|1;697|1;703|2;731|1;887|1;1180|1;1227|1;1460|1;2057|2;2181|1;3322|1
1549	38|1;266|1;336|2;338|1;494|1;584|1;593|1;726|1;731|1;887|2;1759|1;2057|1;2123|1;2181|1;3675|1
1550	12|7;404|1;582|5;1793|1;2623|1
1551	12|20;17|1;75|1;100|1;582|17;593|1;1106|2;1370|1;1568|1;1793|10;1969|3;2413|1;2621|1;2623|3;3698|1
1552	12|30;193|1;310|1;369|2;404|1;582|15;1140|1;1433|1;1585|1;1779|2;1793|21;1969|3;2019|1;2044|1;2512|1;2623|7;2645|1;2751|1;3698|2;3703|2
1553	130|1;172|1;193|1;220|6;449|1;944|1;996|1;1043|2;1167|1;1220|1;1478|3;1627|1;1921|3;2572|1;2593|2;3336|1
1554	220|1
1555	130|2;160|1;172|1;193|2;220|6;449|2;996|1;1043|2;1220|1;1257|1;1478|3;1921|3;2067|2;2558|1;2572|2;2593|2;3336|1
1556	38|2;66|5;269|1;392|4;594|2;688|1;712|1;731|1;1037|1;1042|1;1898|1;2194|1;2631|2
1557	12|1;66|6;110|1;130|2;287|1;447|1;571|1;645|1;686|1;703|1;712|3;827|1;879|1;1393|1;1898|4;2022|2;2542|1;2623|1
1558	152|1;221|3;2209|1;2703|2
1559	22|1;38|1;152|3;221|2;819|2;829|4;1287|1;1859|1;2209|1;2631|1
1560	19|6;22|6;38|3;152|18;221|15;238|1;260|1;593|3;729|1;731|1;819|5;829|4;1014|1;1042|1;1278|2;1287|3;1302|1;1595|5;1626|3;1706|2;1708|2;1859|2;2183|1;2209|2;2615|2;2631|4;2703|2;2783|3;3315|1;3522|1
1561	130|1;222|2;263|1;494|1;818|6;1472|1;1475|1;1695|1;1803|1;2763|1
1562	164|1;222|2;989|1;1472|1
1563	222|2
1564	222|1;263|1;494|1;1475|1;2432|1
1565	130|1;222|2;241|1;263|5;389|1;494|6;534|1;753|1;818|14;1178|2;1202|1;1239|1;1286|1;1311|1;1401|1;1451|1;1472|3;1475|2;1493|1;1499|1;1803|5;1830|2;2763|4;2767|1;3798|1
1566	9|6;17|1;19|1;25|1;27|1;28|5;43|1;67|2;80|3;81|9;93|1;102|1;106|1;113|1;130|2;131|1;132|1;144|1;145|6;155|1;159|2;160|1;171|1;172|4;182|1;186|1;193|10;196|4;200|1;216|1;248|2;257|6;261|1;284|1;310|1;315|1;328|1;336|7;338|1;348|1;360|1;369|1;376|2;389|1;409|4;442|2;450|9;494|1;496|1;500|1;507|1;511|1;520|1;531|1;532|2;533|1;540|1;543|4;544|3;554|4;557|3;571|5;579|2;584|1;594|1;602|1;607|3;661|1;674|1;682|1;688|2;726|5;731|2;766|1;769|2;771|1;802|1;816|1;818|24;833|2;849|1;852|1;856|3;861|1;866|2;879|3;899|1;910|1;936|2;945|1;953|1;984|1;1042|4;1043|1;1054|1;1069|2;1074|1;1075|3;1088|2;1094|2;1108|1;1156|3;1164|1;1169|1;1182|1;1193|1;1203|1;1215|3;1220|4;1227|2;1257|6;1301|4;1331|9;1352|1;1373|1;1374|1;1376|1;1381|1;1410|1;1416|1;1430|1;1445|5;1455|1;1472|2;1479|2;1484|3;1489|1;1504|2;1505|2;1507|1;1510|1;1512|1;1528|1;1550|1;1560|1;1577|1;1579|1;1584|1;1606|1;1613|2;1616|1;1623|1;1642|1;1651|1;1690|1;1691|1;1700|1;1701|3;1705|5;1719|3;1735|1;1757|1;1762|1;1765|4;1766|2;1771|1;1779|1;1788|1;1789|1;1800|1;1877|2;1900|1;1915|5;1921|2;1923|1;1927|2;1967|1;1976|1;1988|2;2007|3;2026|8;2039|1;2044|2;2057|3;2084|1;2093|3;2114|1;2253|1;2282|1;2298|1;2422|1;2439|2;2459|3;2501|1;2516|1;2541|11;2563|1;2572|1;2631|1;2645|1;2686|1;2751|1;2769|1;2812|2;2814|1;2866|1;2878|9;3618|1;3660|2;3725|2;3731|1;3759|1;3883|1;3916|1
1567	113|1;145|1;171|1;172|1;257|3;276|1;302|1;310|1;376|1;450|3;544|1;584|1;688|1;781|1;910|1;1152|1;1193|1;1277|1;1374|1;1496|1;1504|1;1701|1;1915|3;2093|1;2207|1;2615|1
1568	25|1;29|4;33|1;55|2;67|1;113|2;124|1;130|5;131|1;132|1;145|1;146|2;160|1;164|1;172|1;177|1;193|1;196|1;237|1;254|2;257|1;318|2;328|1;336|1;338|1;346|1;376|1;389|1;405|1;433|1;478|3;491|2;500|4;503|1;511|4;522|4;554|2;584|1;642|3;681|1;702|1;711|2;731|1;748|2;770|1;786|1;791|2;800|1;842|1;849|2;852|7;867|3;868|1;910|2;925|1;936|1;939|2;948|1;952|1;971|1;981|2;994|1;1004|1;1088|2;1094|1;1136|1;1173|4;1239|1;1248|2;1257|2;1286|1;1302|2;1308|1;1354|2;1393|2;1401|1;1428|2;1440|1;1445|2;1447|1;1479|6;1504|1;1516|2;1613|2;1700|1;1701|3;1702|4;1759|1;1765|1;1813|1;1859|1;1867|2;1915|2;1919|1;1921|1;1922|1;1989|3;2113|6;2123|1;2149|1;2181|5;2334|1;2351|1;2366|3;2435|1;2481|1;2529|1;2604|1;2631|1;2729|1;3144|2;3201|1;3390|1;3521|2;3660|1;3686|1;3702|1;3734|3;3751|1
1569	0|1;223|4
1570	9|1;25|2;45|1;72|1;80|2;123|3;130|15;139|1;159|2;206|1;250|2;268|1;272|1;322|1;325|1;341|3;378|5;395|1;404|1;452|1;460|15;507|5;552|3;673|1;731|2;796|2;866|3;872|3;879|1;909|2;1022|2;1042|2;1065|1;1137|2;1143|4;1164|1;1213|1;1218|1;1310|6;1483|4;1500|1;1595|1;1597|1;1689|4;1740|1;1819|1;1886|5;1952|2;2065|1;2175|1;2181|2;2259|1;2346|1;2415|1;2523|1;2602|3;3522|1
1571	9|1;15|5;66|3;67|1;75|3;81|4;123|5;130|1;148|1;173|2;552|1;623|1;703|8;712|1;735|1;1000|1;1001|1;1118|2;1740|1;1761|1;1943|1;1950|1;2150|1;3831|1
1572	58|2;582|1
1573	24|3;130|2;593|1;681|2;723|1;924|2;1136|1;1170|1;1536|1;1965|1;2392|1;2543|1;2910|1;3007|1
1575	24|2;95|5;130|3;249|1;500|1;593|1;601|2;654|1;681|5;936|1;1200|1;1641|1;1897|1;1915|1;2214|1;2344|1;2392|2;2910|4
1576	24|12;37|2;95|4;130|5;133|1;135|1;169|1;222|3;528|2;593|13;601|5;642|1;681|9;723|2;759|2;782|1;826|1;924|4;936|2;1136|2;1170|4;1200|2;1292|1;1354|1;1471|8;1490|2;1500|1;1536|1;1539|3;1560|1;1561|1;1641|7;1865|2;1897|3;1965|1;2214|1;2271|1;2310|1;2392|1;2543|4;2708|1;2865|2;2910|5;3414|1;3763|1
1579	128|1;158|2;160|2;169|7;180|2;280|4;291|1;493|2;500|1;504|1;532|1;554|1;601|3;681|4;682|2;759|1;819|1;936|38;953|2;1096|2;1217|1;1239|2;1265|3;1354|1;1372|1;1445|1;1447|5;1456|2;1471|1;1539|2;1560|2;1562|1;1616|1;1641|1;1700|1;1752|7;1868|1;1900|1;2071|1;2164|9;2181|1;2271|1;2431|3;2645|3;2757|1;2819|3;2865|3;3144|1;3327|1;3763|1
1580	88|1
1581	32|4;88|18;462|2;618|13;655|1;721|5;872|1;1037|1;2443|2
1582	32|7;88|5;292|1;462|2;618|11;721|5;872|6;1037|1;1193|1;1250|1
1583	32|5;88|9;123|1;618|8;721|5;772|1;872|3;1689|1;2092|1;2189|2
1584	165|1;224|2;327|1;1042|2;2123|1
1585	224|1;1042|1
1586	55|1;70|1;81|1;123|1;139|1;156|2;200|10;225|2;305|1;325|1;361|8;520|1;540|1;558|1;644|1;672|4;872|1;980|1;1147|2;1211|2;1256|1;1266|2;1319|4;1446|1;1575|1;1722|2;1735|3;1810|1;1900|2;1997|3;2175|1;2631|1;2742|3
1587	401|1;1219|1;1459|1;2191|1
1588	226|2;546|2;2191|1;2432|1;2763|1
1589	100|1;122|1;130|2;156|1;195|1;202|1;218|3;226|1;338|1;342|2;353|2;363|2;379|1;401|2;430|3;437|1;573|1;654|1;1219|6;1261|1;1271|1;1313|1;1426|1;1459|1;1508|1;1759|1;1882|1;2047|1;2191|1;2305|1;2362|1;2460|1;2593|1;2763|1;3327|1;3610|1;3690|1;3694|1;3730|1;4068|2
1590	12|5;582|3;1779|1;2413|1;2623|2
